"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","113","should disable save button, description, price and places when offer is reimbursed or is used since more than 2 days","OfferEducationalStock","Thu Jan 16 16:59:28 UTC 2025","passed","Thu Jan 16 16:59:28 UTC 2025","","","",""
"","1","should return the last DMS application for a specific venue","getLastCollectiveDmsApplication","Thu Jan 16 17:00:49 UTC 2025","passed","Thu Jan 16 17:00:49 UTC 2025","","getLastDmsApplicationForOfferer","",""
"","0","should return list containing only BookingRecap matching partial beneficiary firstname keywords","filterBookingsRecap","Thu Jan 16 16:59:25 UTC 2025","passed","Thu Jan 16 16:59:25 UTC 2025","","","",""
"","3","should build default initial values","test ImageUploader:utils:buildInitialValues","Thu Jan 16 17:03:00 UTC 2025","passed","Thu Jan 16 17:03:00 UTC 2025","","","",""
"","27","should display modify and cancel button","CinemaProviderForm","Thu Jan 16 17:01:11 UTC 2025","passed","Thu Jan 16 17:01:11 UTC 2025","","edit existing cinema provider","",""
"","9","should redirect on click in offer card","VenueCard","Thu Jan 16 17:02:23 UTC 2025","passed","Thu Jan 16 17:02:23 UTC 2025","","","",""
"","12","should render quantity as ""Illimité"" when quantity is null or undefined","Summary stock section","Thu Jan 16 16:59:18 UTC 2025","passed","Thu Jan 16 16:59:18 UTC 2025","","for stock thing","",""
"","80","should display the right wording with the OA FF","OA feature flag","Thu Jan 16 17:02:04 UTC 2025","passed","Thu Jan 16 17:02:04 UTC 2025","","","",""
"","65","should display duo booking when the booking is for two people","BookingDetails","Thu Jan 16 17:02:42 UTC 2025","passed","Thu Jan 16 17:02:42 UTC 2025","","","",""
"","45","should redirect to the creation page when the API sirene is available","SignIn","Thu Jan 16 16:58:58 UTC 2025","passed","Thu Jan 16 16:58:58 UTC 2025","","when user clicks on 'Créer un compte'","",""
"","150","should render component","screens:SignupJourney::Offerers","Thu Jan 16 16:59:20 UTC 2025","passed","Thu Jan 16 16:59:20 UTC 2025","","","",""
"","114","should archive an offer template","CollectiveEditionOfferNavigation","Thu Jan 16 16:59:04 UTC 2025","passed","Thu Jan 16 16:59:04 UTC 2025","","","",""
"","89","should display not validated bank account message","BankInformations page","Thu Jan 16 16:59:27 UTC 2025","passed","Thu Jan 16 16:59:27 UTC 2025","","","",""
"","10","should not display adage publish button when offer is pending","OfferEducationalActions","Thu Jan 16 16:59:22 UTC 2025","passed","Thu Jan 16 16:59:22 UTC 2025","","","",""
"","483","should submit activation codes and freeze quantity when a csv is provided","screens:StocksThing","Thu Jan 16 16:58:33 UTC 2025","passed","Thu Jan 16 16:58:34 UTC 2025","","activation codes","",""
"","19","should render component with right buttons","Summary","Thu Jan 16 16:58:12 UTC 2025","passed","Thu Jan 16 16:58:12 UTC 2025","","On Creation","",""
"","30","should display banner if at least one venue has no pricing point","LinkVenueDialog","Thu Jan 16 16:59:25 UTC 2025","passed","Thu Jan 16 16:59:25 UTC 2025","","","",""
"","31","should display the playlist title based on the maximum venue distance","VenuePlaylist","Thu Jan 16 17:01:28 UTC 2025","passed","Thu Jan 16 17:01:28 UTC 2025","","","",""
"","52","should display given error text with icon","Notification","Thu Jan 16 17:02:10 UTC 2025","passed","Thu Jan 16 17:02:10 UTC 2025","","","",""
"","1","should specify formatting options such as the number of fraction digits","formatPrice","Thu Jan 16 17:03:27 UTC 2025","passed","Thu Jan 16 17:03:27 UTC 2025","","","",""
"","42","should display the income results","Income","Thu Jan 16 16:58:44 UTC 2025","passed","Thu Jan 16 16:58:44 UTC 2025","","when the page first renders","",""
"","450","should select all mainland departments when clicking on ""France métropolitaine""","CollectiveDataEdition","Thu Jan 16 16:58:41 UTC 2025","passed","Thu Jan 16 16:58:41 UTC 2025","","intervention area","",""
"","50","should allow to hide template offer when the ENABLE_COLLECTIVE_NEW_STATUSES FF is enabled","CollectiveActionsCells","Thu Jan 16 16:58:44 UTC 2025","passed","Thu Jan 16 16:58:44 UTC 2025","","","",""
"","26","should display mail and phone and custom form","RequestFormDialog","Thu Jan 16 16:59:32 UTC 2025","passed","Thu Jan 16 16:59:32 UTC 2025","","","",""
"","476","should allow to publish offer later if the offer is an event","Summary","Thu Jan 16 16:58:12 UTC 2025","passed","Thu Jan 16 16:58:12 UTC 2025","","On Creation","",""
"","16","should not display the all participants option when the collective offer is bookable","FormParticipants","Thu Jan 16 16:59:41 UTC 2025","passed","Thu Jan 16 16:59:41 UTC 2025","","","",""
"","768","should disable all fields when mode is READONLY","screens | OfferEducational","Thu Jan 16 17:01:57 UTC 2025","passed","Thu Jan 16 17:01:58 UTC 2025","","","",""
"","162","should open modal on invalidate button click","ButtonInvalidateToken","Thu Jan 16 17:02:57 UTC 2025","passed","Thu Jan 16 17:02:57 UTC 2025","","","",""
"","1","should return virtual venues when subCatagory is ONLINE only","getFilteredVenueList","Thu Jan 16 17:01:15 UTC 2025","passed","Thu Jan 16 17:01:15 UTC 2025","","getFilteredVenueListBySubcategory","",""
"","0","should return provider information if not known by the front","getProviderInfo","Thu Jan 16 17:03:12 UTC 2025","passed","Thu Jan 16 17:03:12 UTC 2025","","","",""
"","26","should display error","StatusToggleButton","Thu Jan 16 17:00:26 UTC 2025","passed","Thu Jan 16 17:00:26 UTC 2025","","","",""
"","68","should check the checkbox when the input value is emptied manually","QuantityInput","Thu Jan 16 17:01:13 UTC 2025","passed","Thu Jan 16 17:01:13 UTC 2025","","","",""
"","17","should display the national program of the offer","AdageOfferDetailsSection","Thu Jan 16 17:00:39 UTC 2025","passed","Thu Jan 16 17:00:39 UTC 2025","","","",""
"","40","offer name and ean with a link to the offer when stock is a book","bookings offer cell","Thu Jan 16 17:00:31 UTC 2025","passed","Thu Jan 16 17:00:31 UTC 2025","","","",""
"","23","should display the appropriate message when the offer is free","IndividualBookingsStatusCell","Thu Jan 16 16:59:52 UTC 2025","passed","Thu Jan 16 16:59:52 UTC 2025","","","",""
"","431","should filter offers given multiple status filter when clicking on ""Appliquer""","route TemplateCollectiveOffers","Thu Jan 16 16:58:48 UTC 2025","passed","Thu Jan 16 16:58:48 UTC 2025","status filters","filters","",""
"","51","should display format value for suggestion word","Autocomplete","Thu Jan 16 16:59:37 UTC 2025","passed","Thu Jan 16 16:59:37 UTC 2025","","","",""
"","1","should handle null withdrawalDelay correctly","setDefaultInitialValuesFromOffer","Thu Jan 16 16:59:49 UTC 2025","passed","Thu Jan 16 16:59:49 UTC 2025","","","",""
"","4","should display the right wording without the OA FF","OA feature flag","Thu Jan 16 17:00:42 UTC 2025","passed","Thu Jan 16 17:00:42 UTC 2025","","","",""
"","1","should return offererVenue event type facet filter","adageFiltersToFacetFilters","Thu Jan 16 17:00:42 UTC 2025","passed","Thu Jan 16 17:00:42 UTC 2025","","","",""
"","48","should not display tab navigation for permanent venues","route VenueEdition","Thu Jan 16 16:59:18 UTC 2025","passed","Thu Jan 16 16:59:19 UTC 2025","","","",""
"","1","should return 1 when first row bookingDate comes after second row bookingDate","sortByBookingDate","Thu Jan 16 17:00:19 UTC 2025","passed","Thu Jan 16 17:00:19 UTC 2025","","","",""
"","10","should render the description as a banner","Description","Thu Jan 16 17:03:03 UTC 2025","passed","Thu Jan 16 17:03:03 UTC 2025","","","",""
"","12","should not show an image if the offer has no image","AdageOfferHeader","Thu Jan 16 17:00:04 UTC 2025","passed","Thu Jan 16 17:00:04 UTC 2025","","","",""
"","31","should show different links if offer is template","CollectiveCreationOfferNavigation","Thu Jan 16 16:59:25 UTC 2025","passed","Thu Jan 16 16:59:25 UTC 2025","","","",""
"","100","should filters venue id on venue filter if provided","offersSearch component","Thu Jan 16 16:59:13 UTC 2025","passed","Thu Jan 16 16:59:13 UTC 2025","","","",""
"","64","should display venue name if publicName is not defined","VenueCard","Thu Jan 16 17:02:23 UTC 2025","passed","Thu Jan 16 17:02:23 UTC 2025","","","",""
"","33","should display format when ff is active","CollectiveOfferSummary","Thu Jan 16 16:59:09 UTC 2025","passed","Thu Jan 16 16:59:09 UTC 2025","","","",""
"","99","should not show help section if there are stocks already and show table","StocksEventCreation","Thu Jan 16 17:00:14 UTC 2025","passed","Thu Jan 16 17:00:14 UTC 2025","","","",""
"","262","should let choose an other partner page","route VenueEdition","Thu Jan 16 16:59:17 UTC 2025","passed","Thu Jan 16 16:59:18 UTC 2025","","","",""
"","121","should render adage discovery","AdageDiscovery","Thu Jan 16 17:00:28 UTC 2025","passed","Thu Jan 16 17:00:28 UTC 2025","","","",""
"","13","should return empty string if location is wrong","useActiveStep","Thu Jan 16 17:02:49 UTC 2025","passed","Thu Jan 16 17:02:50 UTC 2025","","","",""
"","3","should display a ""-"" when the date is not available","bookings status history cell","Thu Jan 16 17:01:33 UTC 2025","passed","Thu Jan 16 17:01:33 UTC 2025","","","",""
"","55","should display ""Structure"" instead of ""Lieu"" of the WIP_ENABLE_OFFER_ADDRESS FF is active","CollectiveOffersScreen","Thu Jan 16 16:58:40 UTC 2025","passed","Thu Jan 16 16:58:40 UTC 2025","","","",""
"","14","should redirect to offerers page if the offerer has a venue with the same siret","Offerer","Thu Jan 16 16:58:58 UTC 2025","passed","Thu Jan 16 16:58:58 UTC 2025","","","",""
"","9","should render steps for booked booking","collective timeline","Thu Jan 16 16:59:05 UTC 2025","passed","Thu Jan 16 16:59:05 UTC 2025","","","",""
"","10","should format the booking date when the booking has a starting date","BookingDetails","Thu Jan 16 17:02:42 UTC 2025","passed","Thu Jan 16 17:02:42 UTC 2025","","","",""
"","127","should show confirmation dialog when submitting data","UserReviewDialog","Thu Jan 16 17:00:52 UTC 2025","passed","Thu Jan 16 17:00:52 UTC 2025","","","",""
"","1","should not have siret and keep comment if called with ""hideSiret""","serializeEditVenueBodyModel","Thu Jan 16 17:02:10 UTC 2025","passed","Thu Jan 16 17:02:10 UTC 2025","","","",""
"","160","should track updating venue","venue create offer link","Thu Jan 16 17:02:27 UTC 2025","passed","Thu Jan 16 17:02:27 UTC 2025","","","",""
"","165","should fetch API for CSV when clicking on the download button and disable button while its loading","components | BookingsRecap | Pro user","Thu Jan 16 16:58:24 UTC 2025","passed","Thu Jan 16 16:58:24 UTC 2025","","","",""
"","15","should display the venue public name when is given","IndividualOfferRow","Thu Jan 16 16:59:09 UTC 2025","passed","Thu Jan 16 16:59:09 UTC 2025","","","",""
"","9","should validate the form for case: valid form","validationSchema","Thu Jan 16 17:02:01 UTC 2025","passed","Thu Jan 16 17:02:01 UTC 2025","","","",""
"","56","should return an error on offer archiving when the offer id is not valid","CollectiveEditionOfferNavigation","Thu Jan 16 16:59:04 UTC 2025","passed","Thu Jan 16 16:59:04 UTC 2025","","","",""
"","74","should log event when clicking booking link","ollectiveOfferRow","Thu Jan 16 16:58:47 UTC 2025","passed","Thu Jan 16 16:58:47 UTC 2025","","","",""
"","2","return right title with mode { mode: 'creation', expected: 'Créer une offre' }","getTitle","Thu Jan 16 17:03:32 UTC 2025","passed","Thu Jan 16 17:03:32 UTC 2025","","","",""
"","1","should serialize a venue payload with openingHours","Venue edition payload serializer","Thu Jan 16 17:02:25 UTC 2025","passed","Thu Jan 16 17:02:25 UTC 2025","","","",""
"","80","should have buttons to unckeck, disable and publish offers","ActionsBar","Thu Jan 16 16:58:25 UTC 2025","passed","Thu Jan 16 16:58:25 UTC 2025","","","",""
"","23","should display confirmation","SignIn","Thu Jan 16 16:59:01 UTC 2025","passed","Thu Jan 16 16:59:01 UTC 2025","","should display messages after account validation","",""
"","18","should display ""Tous les établissements"" when offer is not assigned to a specific institution","ollectiveOfferRow","Thu Jan 16 16:58:47 UTC 2025","passed","Thu Jan 16 16:58:47 UTC 2025","","offer remaining quantity or institution","",""
"","199","should submit valid form","components | SiretOrCommentFields","Thu Jan 16 16:59:15 UTC 2025","passed","Thu Jan 16 16:59:15 UTC 2025","","should validate SIRET on submit","",""
"","90","should clear recent search when clear button is clicked","Autocomplete","Thu Jan 16 16:59:36 UTC 2025","passed","Thu Jan 16 16:59:37 UTC 2025","","","",""
"","54","should disable the submit button","DetailsEanSearch","Thu Jan 16 16:59:23 UTC 2025","passed","Thu Jan 16 16:59:23 UTC 2025","when no EAN search has been performed > when the input has format issues","when the draft offer has not been created yet (dirty)","",""
"","6","should render multiple em tags when multiple words are surrounded with underscores","Markdown","Thu Jan 16 17:02:00 UTC 2025","passed","Thu Jan 16 17:02:00 UTC 2025","","","",""
"","164","should reset modal state when closing academies filter modal","OfferFilters","Thu Jan 16 16:59:30 UTC 2025","passed","Thu Jan 16 16:59:30 UTC 2025","","","",""
"","1","should return true when collective offer status is ACTIVE in summary page","canArchiveCollectiveOffer","Thu Jan 16 17:00:38 UTC 2025","passed","Thu Jan 16 17:00:38 UTC 2025","","","",""
"","70","should not display redirect modal if offer is free","Summary","Thu Jan 16 16:58:13 UTC 2025","passed","Thu Jan 16 16:58:13 UTC 2025","","On Creation","",""
"","287","should redirect with offer type when no venue and type selected","screens:IndividualOffer::OfferType","Thu Jan 16 17:01:05 UTC 2025","passed","Thu Jan 16 17:01:06 UTC 2025","","","",""
"","15","should display a checkbox","PriceInput","Thu Jan 16 17:01:20 UTC 2025","passed","Thu Jan 16 17:01:20 UTC 2025","","when ""Gratuit"" checkbox display is enabled","",""
"","20","should have an edit link to detail page when offer is draft","IndividualOfferRow","Thu Jan 16 16:59:10 UTC 2025","passed","Thu Jan 16 16:59:10 UTC 2025","","","",""
"","4","Should display the right wording with the FF enabled","OffererBanners","Thu Jan 16 17:00:56 UTC 2025","passed","Thu Jan 16 17:00:56 UTC 2025","user offerer not validated","WIP_ENABLE_OFFER_ADDRESS","",""
"","132","should ask user to select a pre-filter before clicking on ""Afficher""","components | BookingsRecap | Pro user","Thu Jan 16 16:58:23 UTC 2025","passed","Thu Jan 16 16:58:23 UTC 2025","","","",""
"","18","should disable institution input when allowedAction CAN_EDIT_INSTITUTION  doesnt exist and FF ENABLE_COLLECTIVE_NEW_STATUSES enable","CollectiveOfferVisibility","Thu Jan 16 16:58:52 UTC 2025","passed","Thu Jan 16 16:58:52 UTC 2025","","","",""
"","263","should render logo and sign-up form","src | components | pages | Signup","Thu Jan 16 17:00:51 UTC 2025","passed","Thu Jan 16 17:00:52 UTC 2025","","","",""
"","251","should trap focus when side nav is open","Layout","Thu Jan 16 17:01:08 UTC 2025","passed","Thu Jan 16 17:01:08 UTC 2025","on smaller screen sizes","side navigation","",""
